324028567733750	,BO2020090549770316750205	,HJCOM==3200060031==2834598582970975==1222677290174466451	,,2020-09-05 12:09:53,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-34.50,233673.66,支付宝,转账,天猫佣金（类目）{1222677290174466451}扣款,0030003|软件服务费-天猫佣金,账房,1222677290174466451	,M{1222677290174466451}|S{1222677290174466451}
326018130219170	,2020090222001182171446622012	,T200P1222677290174466451	,Fossil化石旗舰店正品贝母表盘简约气质 学生石英防水女表ES4502,2020-09-05 12:10:03,*********会(gon***@onefoundation.cn)	,0.00,-0.02,233673.64,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1222677290174466451	,M{1222677290174466451}|S{1222677290174466451}
323105971384381	,2020090522001175381404237929	,T200P1226834208735125865	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 13:15:18,*天(227***@qq.com)	,1.00,0.00,233674.64,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1226834208735125865	,M{1226834208735125865}
323106241574380	,2020090522001175381404237929	,T200P1226834208735125865	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 13:15:19,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-0.01,233674.63,支付宝,收费,信用卡支付服务费[2020090522001175381404237929];淘宝交易号[T200P1226834208735125865],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1226834208735125865	,M{1226834208735125865}
323107900387380	,2020090522001175381404237929	,T200P1226834208735125865	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 13:15:32,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-0.02,233674.61,支付宝,交易分账,淘宝客佣金代扣款[1226834208735125865]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1226834208735125865	,M{1226834208735125865}|S{1226834208735125865}
324265016760861	,2020080622001154861438922487	,T200P1165798657816253453	,【88狂欢价】Fossil春季新款贝母牛皮表带石英女表ES4650,2020-09-05 13:55:23,*黎(147***@qq.com)	,317.04,0.00,233991.65,支付宝,交易付款,,0010001|交易收款-交易收款,商家中心,1165798657816253453	,M{1165798657816253453}
324029546168750	,BO2020090549948650750205	,CAE_POINT_1165798657816253453_2_0	,,2020-09-05 13:55:24,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-1.58,233990.07,支付宝,转账,代扣返点积分1165798657816253453,0030001|软件服务费-天猫返点积分,账房,1165798657816253453	,M{1165798657816253453}
324028083699750	,BO2020090550000046750205	,HJCOM==3200060031==2834762227040975==1165798657816253453	,,2020-09-05 13:55:24,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-15.85,233974.22,支付宝,转账,天猫佣金（类目）{1165798657816253453}扣款,0030003|软件服务费-天猫佣金,账房,1165798657816253453	,M{1165798657816253453}|S{1165798657816253453}
324264148818860	,2020080622001154861438922487	,T200P1165798657816253453	,【88狂欢价】Fossil春季新款贝母牛皮表带石英女表ES4650,2020-09-05 13:57:54,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-31.70,233942.52,支付宝,交易分账,淘宝客佣金代扣款[1165798657816253453],0060011|营销支出-淘宝客佣金,联盟商家中心,1165798657816253453	,M{1165798657816253453}|S{1165798657816253453}
324103485094821	,2020082422001189820545995082	,T200P1203101281011558141	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:31:24,**荣(gua***@126.com)	,1.00,0.00,233943.52,支付宝,交易付款,花呗交易号[2020082422001189820545995082],0010001|交易收款-交易收款,商家中心,1203101281011558141	,M{1203101281011558141}
324102724791820	,2020082422001189820545995082	,T200P1203101281011558141	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:31:25,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-0.01,233943.51,支付宝,收费,花呗支付服务费[2020082422001189820545995082];淘宝交易号[T200P1203101281011558141],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1203101281011558141	,M{1203101281011558141}
324031873409750	,BO2020090549857821750205	,HJCOM==3200060031==2834815839610975==1203101281011558141	,,2020-09-05 14:31:25,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-0.05,233943.46,支付宝,转账,天猫佣金（类目）{1203101281011558141}扣款,0030003|软件服务费-天猫佣金,账房,1203101281011558141	,M{1203101281011558141}|S{1203101281011558141}
322715255859461	,2020082522001198460511148482	,T200P1203898610223750302	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:31:46,**迪(135****25)	,1.00,0.00,233944.46,支付宝,在线支付,花呗交易号[2020082522001198460511148482],0010001|交易收款-交易收款,商家中心,1203898610223750302	,M{1203898610223750302}
322716454680460	,2020082522001198460511148482	,T200P1203898610223750302	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:31:47,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-0.01,233944.45,支付宝,收费,花呗支付服务费[2020082522001198460511148482];淘宝交易号[T200P1203898610223750302],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1203898610223750302	,M{1203898610223750302}
324031592987750	,BO2020090549857823750205	,HJCOM==3200060031==2834823802020975==1203898610223750302	,,2020-09-05 14:31:47,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-0.05,233944.40,支付宝,转账,天猫佣金（类目）{1203898610223750302}扣款,0030003|软件服务费-天猫佣金,账房,1203898610223750302	,M{1203898610223750302}|S{1203898610223750302}
322716381237460	,2020082522001198460511148482	,T200P1203898610223750302	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:31:58,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-0.06,233944.34,支付宝,交易分账,淘宝客佣金代扣款[1203898610223750302],0060011|营销支出-淘宝客佣金,联盟商家中心,1203898610223750302	,M{1203898610223750302}|S{1203898610223750302}
323511022992431	,2020082522001170430534034983	,T200P1205472098220465068	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:32:43,*倩(170****21)	,0.90,0.00,233945.24,支付宝,在线支付,花呗交易号[2020082522001170430534034983],0010001|交易收款-交易收款,商家中心,1205472098220465068	,M{1205472098220465068}
323511289118430	,2020082522001170430534034983	,T200P1205472098220465068	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:32:44,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-0.01,233945.23,支付宝,收费,花呗支付服务费[2020082522001170430534034983];淘宝交易号[T200P1205472098220465068],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1205472098220465068	,M{1205472098220465068}
324031855898750	,BO2020090550085902750205	,HJCOM==3200060031==2834824304850975==1205472098220465068	,,2020-09-05 14:32:45,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-0.05,233945.18,支付宝,转账,天猫佣金（类目）{1205472098220465068}扣款,0030003|软件服务费-天猫佣金,账房,1205472098220465068	,M{1205472098220465068}|S{1205472098220465068}
324102257041820	,2020082422001189820545995082	,T200P1203101281011558141	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:33:31,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-0.06,233945.12,支付宝,交易分账,淘宝客佣金代扣款[1203101281011558141],0060011|营销支出-淘宝客佣金,联盟商家中心,1203101281011558141	,M{1203101281011558141}|S{1203101281011558141}
323506719909430	,2020082522001170430534034983	,T200P1205472098220465068	,【1元抢 直播间1件95折权益卡】 限8月21日-8月25日使用,2020-09-05 14:34:40,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-0.05,233945.07,支付宝,交易分账,淘宝客佣金代扣款[1205472098220465068],0060011|营销支出-淘宝客佣金,联盟商家中心,1205472098220465068	,M{1205472098220465068}|S{1205472098220465068}
324095645105041	,2020090222001196041442919480	,T200P1222445521936749647	,Fossil春季新品复古休闲三眼表盘牛皮表带男士石英手表FS5620,2020-09-05 14:54:45,**慧(134****92)	,1230.00,0.00,235175.07,支付宝,交易付款,,0010001|交易收款-交易收款,商家中心,1222445521936749647	,M{1222445521936749647}
324030690831750	,BO2020090549885521750205	,CAE_POINT_1222445521936749647_2_0	,,2020-09-05 14:54:46,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-6.15,235168.92,支付宝,转账,代扣返点积分1222445521936749647,0030001|软件服务费-天猫返点积分,账房,1222445521936749647	,M{1222445521936749647}
324031948519750	,BO2020090549970250750205	,HJCOM==3200060031==2834838499470975==1222445521936749647	,,2020-09-05 14:54:47,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-61.50,235107.42,支付宝,转账,天猫佣金（类目）{1222445521936749647}扣款,0030003|软件服务费-天猫佣金,账房,1222445521936749647	,M{1222445521936749647}|S{1222445521936749647}
324033544893750	,BO2020090550148266750205	,HJCAEB==7822124100081207031==2834755949530975	,,2020-09-05 14:54:47,浙江天猫技术有限公司(dia***@service.taobao.com)	,0.00,-123.00,234984.42,支付宝,转账,代扣款（扣款用途：品牌新享-首单拉新计划(KY_ITEM)(1222445521936749647)）,0030042|软件服务费-品牌新享（首单拉新计划）,账房,1222445521936749647	,M{1222445521936749647}|S{1222445521936749647}
323508111770431	,2020090522001190431458733740	,T200P1227785725383577560	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 14:55:03,**波(jgh***@163.com)	,1.00,0.00,234985.42,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1227785725383577560	,M{1227785725383577560}
323248588009741	,2020090522001137741402023254	,T200P1228096875694019536	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 15:20:48,*锐(136****95)	,1.00,0.00,234986.42,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1228096875694019536	,M{1228096875694019536}
326025584529171	,2020090522001198171443168844	,T200P1227257316138268966	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 16:48:48,*军(skd***@126.com)	,1.00,0.00,234987.42,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1227257316138268966	,M{1227257316138268966}
326024488085170	,2020090522001198171443168844	,T200P1227257316138268966	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 16:48:49,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-0.01,234987.41,支付宝,收费,信用卡支付服务费[2020090522001198171443168844];淘宝交易号[T200P1227257316138268966],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1227257316138268966	,M{1227257316138268966}
326025637193170	,2020090522001198171443168844	,T200P1227257316138268966	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 16:49:03,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-0.02,234987.39,支付宝,交易分账,淘宝客佣金代扣款[1227257316138268966]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1227257316138268966	,M{1227257316138268966}|S{1227257316138268966}
325806383845921	,2020090122001179921446650578	,T200P1218734354209823414	,Fossil名牌正品情侣送女友小巧表带简约气质轻奢满天星手表BQ3456,2020-09-05 17:23:50,*青(378***@qq.com)	,379.00,0.00,235366.39,支付宝,交易付款,花呗交易号[2020090122001179921446650578],0010001|交易收款-交易收款,商家中心,1218734354209823414	,M{1218734354209823414}
325809208560920	,2020090122001179921446650578	,T200P1218734354209823414	,Fossil名牌正品情侣送女友小巧表带简约气质轻奢满天星手表BQ3456,2020-09-05 17:23:51,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-3.03,235363.36,支付宝,收费,花呗支付服务费[2020090122001179921446650578];淘宝交易号[T200P1218734354209823414],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1218734354209823414	,M{1218734354209823414}
324034888117750	,BO2020090550282738750205	,CAE_POINT_1218734354209823414_2_0	,,2020-09-05 17:23:51,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-1.89,235361.47,支付宝,转账,代扣返点积分1218734354209823414,0030001|软件服务费-天猫返点积分,账房,1218734354209823414	,M{1218734354209823414}
324036150885750	,BO2020090550142041750205	,HJCOM==3200060031==2835089046090975==1218734354209823414	,,2020-09-05 17:23:52,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-18.95,235342.52,支付宝,转账,天猫佣金（类目）{1218734354209823414}扣款,0030003|软件服务费-天猫佣金,账房,1218734354209823414	,M{1218734354209823414}|S{1218734354209823414}
325808168946920	,2020090122001179921446650578	,T200P1218734354209823414	,Fossil名牌正品情侣送女友小巧表带简约气质轻奢满天星手表BQ3456,2020-09-05 17:24:08,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-35.66,235306.86,支付宝,交易分账,淘宝客佣金代扣款[1218734354209823414],0060011|营销支出-淘宝客佣金,联盟商家中心,1218734354209823414	,M{1218734354209823414}|S{1218734354209823414}
325808239365920	,2020090122001179921446650578	,T200P1218734354209823414	,Fossil名牌正品情侣送女友小巧表带简约气质轻奢满天星手表BQ3456,2020-09-05 17:24:09,******会(wei***@fupin.org.cn)	,0.00,-0.02,235306.84,支付宝,交易分账,公益宝贝捐赠=顶梁柱重病救助行动=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1218734354209823414	,M{1218734354209823414}|S{1218734354209823414}
323863528352451	,2020082622001109450522746743	,T200P1206179354884209130	,Fossil化石旗舰店正品贝母表盘简约气质 学生石英防水女表ES4502,2020-09-05 17:58:33,*伟(180****90)	,690.00,0.00,235996.84,支付宝,交易付款,Fossil化石旗舰店正品贝母表盘简约气质 学生石英防水女表ES4502,0010001|交易收款-交易收款,商家中心,1206179354884209130	,M{1206179354884209130}
324035860938750	,BO2020090550075252750205	,CAE_POINT_1206179354884209130_2_0	,,2020-09-05 17:58:34,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.45,235993.39,支付宝,转账,代扣返点积分1206179354884209130,0030001|软件服务费-天猫返点积分,账房,1206179354884209130	,M{1206179354884209130}
323374666132671	,2020082622001196670580605791	,T200P1206172153842400305	,Fossil化石手表女简约气质 学生手镯式钢表带防水石英女表BQ3025,2020-09-05 17:58:34,**林(159****93)	,399.00,0.00,236392.39,支付宝,交易付款,Fossil化石手表女简约气质 学生手镯式钢表带防水石英女表BQ3025,0010001|交易收款-交易收款,商家中心,1206172153842400305	,M{1206172153842400305}
322517000084541	,2020082622001112540539286579	,T200P1206908391915254610	,Fossil欧美玫瑰金钢表带石英手表手链女礼盒套装手表女BQ3349SET,2020-09-05 17:58:34,* PILLAY(188****09)	,609.00,0.00,237001.39,支付宝,交易付款,Fossil欧美玫瑰金钢表带石英手表手链女礼盒套装手表女BQ3349SET,0010001|交易收款-交易收款,商家中心,1206908391915254610	,M{1206908391915254610}
324036771337750	,BO2020090550252379750205	,HJCOM==3200060031==2835143344350975==1206179354884209130	,,2020-09-05 17:58:34,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-34.50,236966.89,支付宝,转账,天猫佣金（类目）{1206179354884209130}扣款,0030003|软件服务费-天猫佣金,账房,1206179354884209130	,M{1206179354884209130}|S{1206179354884209130}
324924768596630	,2020082622001116630545909221	,T200P1205699508963879011	,Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-05 17:58:35,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-3.88,236963.01,支付宝,收费,花呗支付服务费[2020082622001116630545909221];淘宝交易号[T200P1205699508963879011],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1205699508963879011	,M{1205699508963879011}
324036638063750	,BO2020090550176800750205	,CAE_POINT_1206172153842400305_2_0	,,2020-09-05 17:58:35,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-1.99,236961.02,支付宝,转账,代扣返点积分1206172153842400305,0030001|软件服务费-天猫返点积分,账房,1206172153842400305	,M{1206172153842400305}
324037246445750	,BO2020090550419930750205	,HJCOM==5401603171000119031==2835148218820975	,,2020-09-05 17:58:35,阿里巴巴（中国）软件有限公司(cun***@alibaba-inc.com)	,0.00,-23.94,236937.08,支付宝,转账,村淘平台服务费扣款{1206172153842400305},0030014|软件服务费-村淘平台技术服务费,账房,1206172153842400305	,M{1206172153842400305}|S{1206172153842400305}
324036457188750	,BO2020090550243737750205	,CAE_POINT_1206908391915254610_2_0	,,2020-09-05 17:58:35,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.04,236934.04,支付宝,转账,代扣返点积分1206908391915254610,0030001|软件服务费-天猫返点积分,账房,1206908391915254610	,M{1206908391915254610}
324033986347750	,BO2020090550388694750205	,CAE_POINT_1205699508963879011_2_0	,,2020-09-05 17:58:35,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-2.42,236931.62,支付宝,转账,代扣返点积分1205699508963879011,0030001|软件服务费-天猫返点积分,账房,1205699508963879011	,M{1205699508963879011}
324038317110750	,BO2020090550313299750205	,HJCOM==3200060031==2835131787670975==1205699508963879011	,,2020-09-05 17:58:35,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-24.25,236907.37,支付宝,转账,天猫佣金（类目）{1205699508963879011}扣款,0030003|软件服务费-天猫佣金,账房,1205699508963879011	,M{1205699508963879011}|S{1205699508963879011}
324038908649750	,BO2020090550333296750205	,HJCOM==3200060031==2835138261280975==1206908391915254610	,,2020-09-05 17:58:36,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-30.45,236876.92,支付宝,转账,天猫佣金（类目）{1206908391915254610}扣款,0030003|软件服务费-天猫佣金,账房,1206908391915254610	,M{1206908391915254610}|S{1206908391915254610}
323370478553670	,2020082622001196670580605791	,T200P1206172153842400305	,Fossil化石手表女简约气质 学生手镯式钢表带防水石英女表BQ3025,2020-09-05 17:58:46,**********会(i-d***@i-db.com.cn)	,0.00,-0.02,236876.90,支付宝,交易分账,公益宝贝捐赠=爱的分贝听障儿童救助=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1206172153842400305	,M{1206172153842400305}|S{1206172153842400305}
322514734444540	,2020082622001112540539286579	,T200P1206908391915254610	,Fossil欧美玫瑰金钢表带石英手表手链女礼盒套装手表女BQ3349SET,2020-09-05 17:58:46,*********会(gon***@onefoundation.cn)	,0.00,-0.02,236876.88,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1206908391915254610	,M{1206908391915254610}|S{1206908391915254610}
323863796321450	,2020082622001109450522746743	,T200P1206179354884209130	,Fossil化石旗舰店正品贝母表盘简约气质 学生石英防水女表ES4502,2020-09-05 17:58:46,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-41.40,236835.48,支付宝,交易分账,淘宝客佣金代扣款[1206179354884209130],0060011|营销支出-淘宝客佣金,联盟商家中心,1206179354884209130	,M{1206179354884209130}|S{1206179354884209130}
324923548207630	,2020082622001116630545909221	,T200P1205699508963879011	,Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-05 17:58:46,杭州阿里妈妈软件服务有限公司(n-p***@service.taobao.com)	,0.00,-29.10,236806.38,支付宝,交易分账,淘宝客佣金代扣款[1205699508963879011],0060011|营销支出-淘宝客佣金,联盟商家中心,1205699508963879011	,M{1205699508963879011}|S{1205699508963879011}
323862536572450	,2020082622001109450522746743	,T200P1206179354884209130	,Fossil化石旗舰店正品贝母表盘简约气质 学生石英防水女表ES4502,2020-09-05 17:58:47,*********会(gon***@onefoundation.cn)	,0.00,-0.02,236806.36,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1206179354884209130	,M{1206179354884209130}|S{1206179354884209130}
324925644405630	,2020082622001116630545909221	,T200P1205699508963879011	,Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-05 17:58:47,*********会(gon***@onefoundation.cn)	,0.00,-0.02,236806.34,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1205699508963879011	,M{1205699508963879011}|S{1205699508963879011}
324923765761631	,2020082622001116630545909221	,T200P1205699508963879011	,Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-05 17:58:34,**繁(fub***@163.com)	,485.00,0.00,237291.34,支付宝,交易付款,花呗交易号[2020082622001116630545909221],0010001|交易收款-交易收款,商家中心,1205699508963879011	,M{1205699508963879011}
325329598599611	,2020082622001110610592458316	,T200P1206331922263044021	,[李佳琦推荐]Fossil化石官方正品送女友时尚ins小金银表女BQ3502,2020-09-05 18:14:34,**杰(138***@139.com)	,769.00,0.00,238060.34,支付宝,交易付款,花呗交易号[2020082622001110610592458316],0010001|交易收款-交易收款,商家中心,1206331922263044021	,M{1206331922263044021}
325330104973610	,2020082622001110610592458316	,T200P1206331922263044021	,[李佳琦推荐]Fossil化石官方正品送女友时尚ins小金银表女BQ3502,2020-09-05 18:14:34,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-6.15,238054.19,支付宝,收费,花呗支付服务费[2020082622001110610592458316];淘宝交易号[T200P1206331922263044021],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1206331922263044021	,M{1206331922263044021}
324036795302750	,BO2020090550408108750205	,CAE_POINT_1206331922263044021_2_0	,,2020-09-05 18:14:35,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.84,238050.35,支付宝,转账,代扣返点积分1206331922263044021,0030001|软件服务费-天猫返点积分,账房,1206331922263044021	,M{1206331922263044021}
324038642011750	,BO2020090550349264750205	,HJCOM==3200060031==2835170711270975==1206331922263044021	,,2020-09-05 18:14:35,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-38.45,238011.90,支付宝,转账,天猫佣金（类目）{1206331922263044021}扣款,0030003|软件服务费-天猫佣金,账房,1206331922263044021	,M{1206331922263044021}|S{1206331922263044021}
325329420317610	,2020082622001110610592458316	,T200P1206331922263044021	,[李佳琦推荐]Fossil化石官方正品送女友时尚ins小金银表女BQ3502,2020-09-05 18:15:40,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-83.13,237928.77,支付宝,交易分账,淘宝客佣金代扣款[1206331922263044021],0060011|营销支出-淘宝客佣金,联盟商家中心,1206331922263044021	,M{1206331922263044021}|S{1206331922263044021}
325330425300610	,2020082622001110610592458316	,T200P1206331922263044021	,[李佳琦推荐]Fossil化石官方正品送女友时尚ins小金银表女BQ3502,2020-09-05 18:15:41,*********会(gon***@onefoundation.cn)	,0.00,-0.02,237928.75,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1206331922263044021	,M{1206331922263044021}|S{1206331922263044021}
322764340079571	,2020090522001161571459015176	,T200P1228287602684774777	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 18:20:37,**萍(136****45)	,1.00,0.00,237929.75,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1228287602684774777	,M{1228287602684774777}
322762338615570	,2020090522001161571459015176	,T200P1228287602684774777	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 18:20:51,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-0.02,237929.73,支付宝,交易分账,淘宝客佣金代扣款[1228287602684774777]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1228287602684774777	,M{1228287602684774777}|S{1228287602684774777}
322855903632391	,2020090522001181391408935133	,T200P1227593772570009157	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:22:33,**敏(136****15)	,1.00,0.00,237930.73,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1227593772570009157	,M{1227593772570009157}
322859258632390	,2020090522001181391408935133	,T200P1227593772570009157	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:22:46,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-0.02,237930.71,支付宝,交易分账,淘宝客佣金代扣款[1227593772570009157]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1227593772570009157	,M{1227593772570009157}|S{1227593772570009157}
325637731838591	,2020090522001154591458116773	,T200P1228361401076437240	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:28:50,**光(135****88)	,1.00,0.00,237931.71,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1228361401076437240	,M{1228361401076437240}
325638792769590	,2020090522001154591458116773	,T200P1228361401076437240	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:29:03,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-0.02,237931.69,支付宝,交易分账,淘宝客佣金代扣款[1228361401076437240]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1228361401076437240	,M{1228361401076437240}|S{1228361401076437240}
324041185145751	,2020090522001114751432549178	,T200P1228644327630698354	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:45:01,**莹(850***@qq.com)	,1.00,0.00,237932.69,支付宝,交易付款,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,0010001|交易收款-交易收款,商家中心,1228644327630698354	,M{1228644327630698354}
324041581090750	,2020090522001114751432549178	,T200P1228644327630698354	,fossil官方旗舰店满700元-100元店铺优惠券09/09-09/11,2020-09-05 19:45:13,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-0.02,237932.67,支付宝,交易分账,淘宝客佣金代扣款[1228644327630698354]-2,0060011|营销支出-淘宝客佣金,联盟商家中心,1228644327630698354	,M{1228644327630698354}|S{1228644327630698354}
324105252044041	,2020083122001148041446695219	,T200P1217428884362269668	,[景甜推荐]Fossil化石旗舰店正品满天星简约气质手表送女友BQ3182,2020-09-05 20:39:22,*恭(137****39)	,709.00,0.00,238641.67,支付宝,交易付款,花呗交易号[2020083122001148041446695219],0010001|交易收款-交易收款,商家中心,1217428884362269668	,M{1217428884362269668}
324104029476040	,2020083122001148041446695219	,T200P1217428884362269668	,[景甜推荐]Fossil化石旗舰店正品满天星简约气质手表送女友BQ3182,2020-09-05 20:39:22,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-5.67,238636.00,支付宝,收费,花呗支付服务费[2020083122001148041446695219];淘宝交易号[T200P1217428884362269668],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1217428884362269668	,M{1217428884362269668}
324041035268750	,BO2020090550549203750205	,CAE_POINT_1217428884362269668_2_0	,,2020-09-05 20:39:23,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.54,238632.46,支付宝,转账,代扣返点积分1217428884362269668,0030001|软件服务费-天猫返点积分,账房,1217428884362269668	,M{1217428884362269668}
324038639796750	,BO2020090550552973750205	,HJCOM==3200060031==2835302949050975==1217428884362269668	,,2020-09-05 20:39:23,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-35.45,238597.01,支付宝,转账,天猫佣金（类目）{1217428884362269668}扣款,0030003|软件服务费-天猫佣金,账房,1217428884362269668	,M{1217428884362269668}|S{1217428884362269668}
